nb_item,item_90,item_86,size_cat,packing_type,teammate_experience,subgroup,time_picked,picking_to_processing,total_leadtime,carrier,item_ratio,picked_hour,picked_shift,experience_level,nb_item_x_experience_level,subgroup_median_leadtime,carrier_median_leadtime
2.0,2.0,,M,STANDARD,6MONTH,PBVO,9:46:21 AM,3.3,202.0,CC_LOG,0.0,9,Morning,1,2.0,257.1,170.45
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,10:55:24 PM,558.3,194.1,CC_LOG,0.0,22,Afternoon,2,2.0,148.9,170.45
4.0,2.0,2.0,XL,STANDARD,1YEAR,VOLU,8:40:10 AM,20.8,318.8,EXTRA_AT_HOME,1.0,8,Morning,2,8.0,266.4,279.5
3.0,2.0,1.0,XL,STANDARD,6MONTH,VOLU,10:37:50 PM,572.0,323.0,CC_LOG,2.0,22,Afternoon,1,3.0,266.4,170.45
5.0,2.0,3.0,L,PACKSIZE,1YEAR,HETE,8:57:40 AM,169.4,257.8,EXTRA_AT_HOME,0.6666666666666666,8,Morning,2,10.0,196.05,279.5
4.0,1.0,3.0,M,PACKSIZE,2YEAR,HETE,10:58:05 AM,224.2,236.2,BPOST,0.3333333333333333,10,Morning,3,12.0,196.05,178.7
1.0,1.0,,L,STANDARD,1YEAR,MHET,10:04:07 PM,6.4,96.5,DHL,0.0,22,Afternoon,2,2.0,148.9,186.1
4.0,1.0,3.0,XL,PACKSIZE,2YEAR,HETE,11:26:56 AM,100.1,193.4,DHL,0.3333333333333333,11,Morning,3,12.0,196.05,186.1
3.0,3.0,,M,STANDARD,3-5YEAR,PBVO,2:20:20 PM,6.2,292.8,BLOGISTICS,0.0,14,Morning,4,12.0,257.1,290.2
2.0,1.0,1.0,L,PACKSIZE,6MONTH,HETE,4:50:33 PM,94.3,231.7,EXTRA_AT_HOME,1.0,16,Afternoon,1,2.0,196.05,279.5
2.0,1.0,1.0,S,STANDARD,3-5YEAR,HETS,12:01:27 PM,248.9,132.6,TNT_POST_NL,1.0,12,Morning,4,8.0,157.4,169.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,10:21:28 AM,688.4,173.4,TNT_POST_NL,0.0,10,Morning,2,2.0,148.9,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,8:50:15 PM,10.3,150.7,TNT_POST_NL,0.0,20,Afternoon,1,1.0,148.9,169.7
4.0,1.0,3.0,L,PACKSIZE,3-5YEAR,HETE,10:16:27 AM,120.3,128.8,TNT_POST_NL,0.3333333333333333,10,Morning,4,16.0,196.05,169.7
3.0,1.0,2.0,L,STANDARD,6MONTH,HETE,8:20:53 PM,741.5,198.5,TNT_POST_NL,0.5,20,Afternoon,1,3.0,196.05,169.7
2.0,1.0,1.0,XL,PACKSIZE,6MONTH,HETE,11:07:22 AM,16.8,290.1,BPOST,1.0,11,Morning,1,2.0,196.05,178.7
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,5:40:56 PM,2.0,57.9,CHRONOPOSTAPI,0.0,17,Afternoon,2,2.0,50.0,186.5
2.0,2.0,,M,STANDARD,6MONTH,PBVO,10:43:47 AM,81.5,238.9,TNT_POST_NL,0.0,10,Morning,1,2.0,257.1,169.7
4.0,2.0,2.0,XL,STANDARD,6MONTH,VOLU,9:05:35 AM,129.1,287.4,BPOST,1.0,9,Morning,1,4.0,266.4,178.7
2.0,1.0,1.0,L,PACKSIZE,1YEAR,HETE,9:47:43 PM,41.6,177.1,DHL,1.0,21,Afternoon,2,4.0,196.05,186.1
1.0,1.0,,XL,PACKSIZE,1YEAR,MHET,8:12:27 PM,967.2,195.5,TNT_POST_NL,0.0,20,Afternoon,2,2.0,148.9,169.7
3.0,1.0,2.0,XL,PACKSIZE,1YEAR,HETE,4:04:32 PM,43.4,232.8,CHRONOPOSTAPI,0.5,16,Afternoon,2,6.0,196.05,186.5
2.0,1.0,1.0,L,PACKSIZE,2YEAR,HETE,2:08:38 PM,316.7,273.7,BPOST,1.0,14,Morning,3,6.0,196.05,178.7
1.0,1.0,,M,PACKSIZE,3-5YEAR,MHET,1:40:02 PM,37.2,131.8,TNT_POST_NL,0.0,13,Morning,4,4.0,148.9,169.7
4.0,1.0,3.0,L,PACKSIZE,2YEAR,HETE,10:15:30 PM,598.3,208.8,TNT_POST_NL,0.3333333333333333,22,Afternoon,3,12.0,196.05,169.7
5.0,2.0,3.0,S,STANDARD,1YEAR,HETS,5:43:26 PM,100.0,191.6,TNT_POST_NL,0.6666666666666666,17,Afternoon,2,10.0,157.4,169.7
5.0,2.0,3.0,M,STANDARD,1YEAR,HETS,11:17:24 AM,322.0,119.8,CC_LOG,0.6666666666666666,11,Morning,2,10.0,157.4,170.45
3.0,1.0,2.0,L,PACKSIZE,1YEAR,HETE,4:51:34 PM,153.1,227.2,TNT_POST_NL,0.5,16,Afternoon,2,6.0,196.05,169.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,8:08:18 PM,19.0,192.7,TNT_POST_NL,0.0,20,Afternoon,2,2.0,148.9,169.7
9.0,9.0,,XL,STANDARD,1YEAR,PBVO,10:36:05 AM,95.8,362.0,EXTRA_AT_HOME,0.0,10,Morning,2,18.0,257.1,279.5
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,6:13:21 PM,899.0,59.0,BPOST,0.0,18,Afternoon,2,2.0,50.0,178.7
7.0,4.0,3.0,XL,STANDARD,1YEAR,VOLU,11:13:45 AM,41.6,319.8,DHL,1.3333333333333333,11,Morning,2,14.0,266.4,186.1
4.0,1.0,3.0,L,PACKSIZE,6MONTH,HETE,8:24:29 AM,30.8,292.9,TNT_POST_NL,0.3333333333333333,8,Morning,1,4.0,196.05,169.7
2.0,1.0,1.0,L,PACKSIZE,1YEAR,HETE,7:53:12 AM,26.6,179.3,CC_LOG,1.0,7,Morning,2,4.0,196.05,170.45
3.0,2.0,1.0,XL,STANDARD,6MONTH,VOLU,9:22:14 AM,94.0,275.5,EXTRA_AT_HOME,2.0,9,Morning,1,3.0,266.4,279.5
2.0,2.0,,M,STANDARD,1YEAR,PBVO,3:07:01 PM,11.2,186.4,UPS_API,0.0,15,Morning,2,4.0,257.1,183.8
4.0,4.0,,XL,STANDARD,1YEAR,PBVO,11:05:18 AM,257.8,213.5,TNT_POST_NL,0.0,11,Morning,2,8.0,257.1,169.7
12.0,4.0,8.0,L,PACKSIZE,1YEAR,HETE,7:09:52 PM,912.7,192.5,TNT_POST_NL,0.5,19,Afternoon,2,24.0,196.05,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,8:09:39 PM,10.0,175.5,BPOST,0.0,20,Afternoon,1,1.0,148.9,178.7
4.0,2.0,2.0,XL,STANDARD,2YEAR,VOLU,3:34:29 PM,61.3,227.0,CHRONOPOSTAPI,1.0,15,Morning,3,12.0,266.4,186.5
3.0,1.0,2.0,L,STANDARD,1YEAR,HETE,8:00:30 PM,726.0,132.5,BPOST,0.5,20,Afternoon,2,6.0,196.05,178.7
3.0,1.0,2.0,XL,PACKSIZE,1YEAR,HETE,10:24:29 PM,721.2,265.5,BPOST,0.5,22,Afternoon,2,6.0,196.05,178.7
2.0,2.0,,L,PACKSIZE,2YEAR,PB90,10:27:53 AM,95.3,278.5,TNT_POST_NL,0.0,10,Morning,3,6.0,223.4,169.7
4.0,2.0,2.0,S,STANDARD,1YEAR,HETS,2:42:10 PM,71.6,101.9,BPOST,1.0,14,Morning,2,8.0,157.4,178.7
2.0,1.0,1.0,S,STANDARD,1YEAR,HETS,3:02:23 PM,434.9,127.9,TNT_POST_NL,1.0,15,Morning,2,4.0,157.4,169.7
20.0,20.0,,L,PACKSIZE,2YEAR,PB90,3:49:21 PM,29.8,282.4,BPOST,0.0,15,Morning,3,60.0,223.4,178.7
11.0,6.0,5.0,XL,STANDARD,2YEAR,VOLU,11:18:16 AM,11.5,352.3,EXTRA_AT_HOME,1.2,11,Morning,3,33.0,266.4,279.5
6.0,3.0,3.0,XL,STANDARD,3-5YEAR,VOLU,8:54:44 AM,184.6,164.8,TNT_POST_NL,1.0,8,Morning,4,24.0,266.4,169.7
4.0,1.0,3.0,L,STANDARD,6MONTH,HETE,10:44:06 AM,204.2,173.8,BPOST,0.3333333333333333,10,Morning,1,4.0,196.05,178.7
3.0,3.0,,XL,STANDARD,6MONTH,PBVO,8:07:24 PM,47.4,320.4,EXTRA_AT_HOME,0.0,20,Afternoon,1,3.0,257.1,279.5
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,3:12:09 PM,62.4,42.4,TNT_POST_NL,0.0,15,Morning,2,2.0,50.0,169.7
1.0,1.0,,L,STANDARD,1YEAR,MHET,4:49:10 PM,156.7,119.9,BPOST,0.0,16,Afternoon,2,2.0,148.9,178.7
3.0,1.0,2.0,S,STANDARD,6MONTH,HETS,7:54:17 PM,68.2,133.5,BPOST,0.5,19,Afternoon,1,3.0,157.4,178.7
2.0,1.0,1.0,L,PACKSIZE,2YEAR,HETE,3:52:58 PM,40.5,210.6,BPOST,1.0,15,Morning,3,6.0,196.05,178.7
4.0,2.0,2.0,S,STANDARD,1YEAR,HETS,2:17:06 PM,519.1,134.8,TNT_POST_NL,1.0,14,Morning,2,8.0,157.4,169.7
3.0,3.0,,XL,STANDARD,1YEAR,PBVO,3:45:18 PM,270.2,196.7,EXTRA_AT_HOME,0.0,15,Morning,2,6.0,257.1,279.5
11.0,4.0,7.0,L,STANDARD,1YEAR,HETE,9:45:14 AM,210.7,209.2,EXTRA_AT_HOME,0.5714285714285714,9,Morning,2,22.0,196.05,279.5
1.0,1.0,,XL,STANDARD,1YEAR,MHET,1:38:05 PM,149.0,101.5,TNT_POST_NL,0.0,13,Morning,2,2.0,148.9,169.7
5.0,5.0,,XL,PACKSIZE,2YEAR,PB90,9:08:03 PM,800.6,185.1,CC_LOG,0.0,21,Afternoon,3,15.0,223.4,170.45
6.0,3.0,3.0,S,STANDARD,1YEAR,HETS,4:39:54 PM,347.1,122.0,BPOST,1.0,16,Afternoon,2,12.0,157.4,178.7
2.0,1.0,1.0,XL,PACKSIZE,1YEAR,HETE,11:08:31 AM,156.8,141.3,BPOST,1.0,11,Morning,2,4.0,196.05,178.7
5.0,2.0,3.0,L,PACKSIZE,2YEAR,HETE,8:52:47 AM,104.0,243.9,TNT_POST_NL,0.6666666666666666,8,Morning,3,15.0,196.05,169.7
2.0,1.0,1.0,S,STANDARD,6MONTH,HETS,5:09:56 PM,51.5,150.7,TNT_POST_NL,1.0,17,Afternoon,1,2.0,157.4,169.7
16.0,9.0,7.0,XL,STANDARD,6MONTH,VOLU,11:17:50 AM,121.4,401.4,EXTRA_AT_HOME,1.2857142857142858,11,Morning,1,16.0,266.4,279.5
2.0,1.0,1.0,L,PACKSIZE,1YEAR,HETE,8:47:16 AM,210.7,224.9,TNT_POST_NL,1.0,8,Morning,2,4.0,196.05,169.7
3.0,1.0,2.0,L,STANDARD,3-5YEAR,HETE,2:10:04 PM,128.3,86.9,CHRONOPOSTAPI,0.5,14,Morning,4,12.0,196.05,186.5
2.0,1.0,1.0,L,PACKSIZE,1YEAR,HETE,2:17:12 PM,378.4,150.8,TNT_POST_NL,1.0,14,Morning,2,4.0,196.05,169.7
5.0,5.0,,L,PACKSIZE,1YEAR,PB90,3:59:28 PM,371.3,289.6,DHL,0.0,15,Morning,2,10.0,223.4,186.1
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,1:40:02 PM,37.3,169.5,TNT_POST_NL,0.0,13,Morning,2,2.0,148.9,169.7
4.0,2.0,2.0,S,STANDARD,6MONTH,HETS,9:39:56 PM,32.8,151.4,DHL,1.0,21,Afternoon,1,4.0,157.4,186.1
1.0,1.0,,M,PACKSIZE,1YEAR,MHET,5:12:56 PM,293.8,204.0,BPOST,0.0,17,Afternoon,2,2.0,148.9,178.7
2.0,1.0,1.0,L,PACKSIZE,6MONTH,HETE,8:54:16 AM,141.5,244.1,TNT_POST_NL,1.0,8,Morning,1,2.0,196.05,169.7
2.0,2.0,,XL,STANDARD,1YEAR,PBVO,12:10:23 PM,141.5,308.2,EXTRA_AT_HOME,0.0,12,Morning,2,4.0,257.1,279.5
25.0,15.0,10.0,XL,STANDARD,1YEAR,VOLU,10:47:14 PM,588.4,329.7,CC_LOG,1.5,22,Afternoon,2,50.0,266.4,170.45
8.0,8.0,,L,STANDARD,6MONTH,PB90,10:30:24 AM,97.1,176.2,TNT_POST_NL,0.0,10,Morning,1,8.0,223.4,169.7
6.0,6.0,,M,STANDARD,2YEAR,PBVO,1:19:41 PM,80.5,164.7,BLOGISTICS,0.0,13,Morning,3,18.0,257.1,290.2
5.0,2.0,3.0,S,STANDARD,1YEAR,HETS,9:15:58 AM,361.0,196.7,CHRONOPOSTAPI,0.6666666666666666,9,Morning,2,10.0,157.4,186.5
2.0,2.0,,L,PACKSIZE,1YEAR,PB90,10:49:26 AM,567.4,137.8,TNT_POST_NL,0.0,10,Morning,2,4.0,223.4,169.7
3.0,1.0,2.0,L,STANDARD,2YEAR,HETE,9:02:40 AM,100.9,103.8,TNT_POST_NL,0.5,9,Morning,3,9.0,196.05,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,10:29:35 PM,16.5,130.2,TNT_POST_NL,0.0,22,Afternoon,1,1.0,148.9,169.7
4.0,1.0,3.0,L,STANDARD,6MONTH,HETE,9:17:37 AM,107.9,190.4,TNT_POST_NL,0.3333333333333333,9,Morning,1,4.0,196.05,169.7
4.0,1.0,3.0,L,PACKSIZE,1YEAR,HETE,11:59:31 AM,107.0,142.3,TNT_POST_NL,0.3333333333333333,11,Morning,2,8.0,196.05,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,3:03:25 PM,7.2,215.5,DHL,0.0,15,Morning,1,1.0,148.9,186.1
3.0,1.0,2.0,XL,PACKSIZE,6MONTH,HETE,3:55:46 PM,65.7,353.2,EXTRA_AT_HOME,0.5,15,Morning,1,3.0,196.05,279.5
1.0,1.0,,XL,PACKSIZE,1YEAR,MHET,5:19:42 PM,134.2,164.4,TNT_POST_NL,0.0,17,Afternoon,2,2.0,148.9,169.7
1.0,1.0,,M,PACKSIZE,2YEAR,MHET,7:38:30 PM,68.1,137.7,BPOST,0.0,19,Afternoon,3,3.0,148.9,178.7
2.0,1.0,1.0,S,STANDARD,6MONTH,HETS,6:05:22 PM,211.7,85.0,TNT_POST_NL,1.0,18,Afternoon,1,2.0,157.4,169.7
1.0,1.0,,XL,STANDARD,1YEAR,MVOL,9:24:29 AM,102.7,59.6,BPOST,0.0,9,Morning,2,2.0,50.0,178.7
1.0,1.0,,XL,PACKSIZE,6MONTH,MHET,4:06:31 PM,14.2,215.3,CHRONOPOSTAPI,0.0,16,Afternoon,1,1.0,148.9,186.5
3.0,1.0,2.0,L,PACKSIZE,2YEAR,HETE,8:41:12 AM,54.8,244.2,BPOST_LU,0.5,8,Morning,3,9.0,196.05,176.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,10:59:19 AM,581.3,143.9,TNT_POST_NL,0.0,10,Morning,1,1.0,148.9,169.7
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,9:10:22 AM,343.4,150.8,TNT_POST_NL,0.0,9,Morning,2,2.0,148.9,169.7
3.0,1.0,2.0,L,PACKSIZE,6MONTH,HETE,7:28:52 PM,41.7,281.7,DHL,0.5,19,Afternoon,1,3.0,196.05,186.1
3.0,1.0,2.0,S,STANDARD,6MONTH,HETS,9:44:56 PM,730.2,143.7,TNT_POST_NL,0.5,21,Afternoon,1,3.0,157.4,169.7
14.0,8.0,6.0,XL,STANDARD,1YEAR,VOLU,12:05:01 PM,85.7,211.7,DHL,1.3333333333333333,12,Morning,2,28.0,266.4,186.1
6.0,3.0,3.0,S,STANDARD,6MONTH,HETS,11:48:56 AM,57.4,134.8,TNT_POST_NL,1.0,11,Morning,1,6.0,157.4,169.7
2.0,1.0,1.0,L,PACKSIZE,6MONTH,HETE,12:25:00 PM,68.7,246.8,TNT_POST_NL,1.0,12,Morning,1,2.0,196.05,169.7
4.0,1.0,3.0,M,PACKSIZE,6MONTH,HETE,5:32:23 PM,851.7,273.0,TNT_POST_NL,0.3333333333333333,17,Afternoon,1,4.0,196.05,169.7
3.0,2.0,1.0,XL,STANDARD,1YEAR,VOLU,6:22:27 PM,72.5,209.2,BPOST,2.0,18,Afternoon,2,6.0,266.4,178.7
2.0,1.0,1.0,S,STANDARD,2YEAR,HETS,5:23:24 PM,32.3,214.2,BPOST,1.0,17,Afternoon,3,6.0,157.4,178.7
1.0,1.0,,XL,STANDARD,1YEAR,MHET,10:56:25 AM,345.5,152.6,TNT_POST_NL,0.0,10,Morning,2,2.0,148.9,169.7
3.0,1.0,2.0,S,STANDARD,6MONTH,HETS,10:46:10 AM,545.1,100.5,BPOST,0.5,10,Morning,1,3.0,157.4,178.7
1.0,1.0,,M,PACKSIZE,6MONTH,MHET,8:52:42 PM,13.8,114.6,TNT_POST_NL,0.0,20,Afternoon,1,1.0,148.9,169.7
3.0,3.0,,L,PACKSIZE,6MONTH,PB90,2:35:31 PM,9.3,192.1,BPOST,0.0,14,Morning,1,3.0,223.4,178.7
4.0,4.0,,L,PACKSIZE,1YEAR,PB90,1:24:24 PM,157.6,269.7,EXTRA_AT_HOME,0.0,13,Morning,2,8.0,223.4,279.5
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,11:33:16 AM,159.6,227.4,DHL,0.5,11,Morning,2,6.0,157.4,186.1
8.0,3.0,5.0,L,PACKSIZE,6MONTH,HETE,8:16:20 AM,70.8,301.6,TNT_POST_NL,0.6,8,Morning,1,8.0,196.05,169.7
6.0,3.0,3.0,XL,STANDARD,6MONTH,VOLU,11:57:39 AM,635.1,286.3,TNT_POST_NL,1.0,11,Morning,1,6.0,266.4,169.7
7.0,3.0,4.0,S,STANDARD,2YEAR,HETS,4:19:39 PM,240.6,116.9,TNT_POST_NL,0.75,16,Afternoon,3,21.0,157.4,169.7
4.0,1.0,3.0,L,PACKSIZE,2YEAR,HETE,12:21:33 PM,141.0,242.1,TNT_POST_NL,0.3333333333333333,12,Morning,3,12.0,196.05,169.7
4.0,1.0,3.0,L,PACKSIZE,1YEAR,HETE,7:15:50 PM,9.2,242.9,DHL,0.3333333333333333,19,Afternoon,2,8.0,196.05,186.1
1.0,1.0,,XL,STANDARD,6MONTH,MVOL,10:24:17 PM,6.6,33.9,TNT_POST_NL,0.0,22,Afternoon,1,1.0,50.0,169.7
5.0,2.0,3.0,S,STANDARD,2YEAR,HETS,5:05:26 PM,125.3,106.8,TNT_POST_NL,0.6666666666666666,17,Afternoon,3,15.0,157.4,169.7
11.0,5.0,6.0,S,STANDARD,6MONTH,HETS,9:32:34 AM,291.1,277.0,CHRONOPOSTAPI,0.8333333333333334,9,Morning,1,11.0,157.4,186.5
4.0,1.0,3.0,L,PACKSIZE,2YEAR,HETE,8:28:14 AM,158.3,99.3,TNT_POST_NL,0.3333333333333333,8,Morning,3,12.0,196.05,169.7
4.0,2.0,2.0,S,STANDARD,1YEAR,HETS,10:39:53 AM,442.1,96.9,BPOST,1.0,10,Morning,2,8.0,157.4,178.7
1.0,1.0,,L,STANDARD,1YEAR,MHET,2:41:30 PM,11.4,136.9,BPOST,0.0,14,Morning,2,2.0,148.9,178.7
6.0,2.0,4.0,L,PACKSIZE,1YEAR,HETE,3:59:06 PM,121.7,259.1,CHRONOPOSTAPI,0.5,15,Morning,2,12.0,196.05,186.5
2.0,2.0,,M,STANDARD,6MONTH,PBVO,10:57:52 AM,171.9,349.1,BPOST,0.0,10,Morning,1,2.0,257.1,178.7
5.0,3.0,2.0,XL,STANDARD,1YEAR,VOLU,9:20:11 AM,83.0,200.7,CC_LOG,1.5,9,Morning,2,10.0,266.4,170.45
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,2:25:13 PM,22.5,184.4,BPOST,0.0,14,Morning,2,2.0,148.9,178.7
3.0,2.0,1.0,XL,STANDARD,1YEAR,VOLU,7:44:29 PM,765.8,161.3,CC_LOG,2.0,19,Afternoon,2,6.0,266.4,170.45
3.0,2.0,1.0,XL,STANDARD,2YEAR,VOLU,3:51:05 PM,8.8,184.9,EXTRA_AT_HOME,2.0,15,Morning,3,9.0,266.4,279.5
4.0,2.0,2.0,S,STANDARD,1YEAR,HETS,7:23:18 PM,146.8,219.0,BPOST,1.0,19,Afternoon,2,8.0,157.4,178.7
1.0,1.0,,L,STANDARD,1YEAR,MHET,10:42:49 AM,190.4,84.2,TNT_POST_NL,0.0,10,Morning,2,2.0,148.9,169.7
2.0,1.0,1.0,XL,STANDARD,1YEAR,VOLU,8:51:46 AM,115.3,380.0,EXTRA_AT_HOME,1.0,8,Morning,2,4.0,266.4,279.5
5.0,5.0,,M,STANDARD,1YEAR,PBVO,11:10:49 AM,41.9,301.1,DHL,0.0,11,Morning,2,10.0,257.1,186.1
1.0,1.0,,L,STANDARD,1YEAR,MHET,7:58:34 PM,109.9,113.4,BPOST,0.0,19,Afternoon,2,2.0,148.9,178.7
1.0,1.0,,XL,STANDARD,6MONTH,MVOL,8:54:00 PM,4.4,33.7,CC_LOG,0.0,20,Afternoon,1,1.0,50.0,170.45
1.0,1.0,,L,STANDARD,6MONTH,MHET,12:10:54 PM,140.3,122.3,TNT_POST_NL,0.0,12,Morning,1,1.0,148.9,169.7
5.0,2.0,3.0,S,STANDARD,6MONTH,HETS,3:11:13 PM,1186.7,249.9,TNT_POST_NL,0.6666666666666666,15,Morning,1,5.0,157.4,169.7
11.0,5.0,6.0,S,STANDARD,1YEAR,HETS,7:17:28 PM,96.3,110.9,BPOST,0.8333333333333334,19,Afternoon,2,22.0,157.4,178.7
2.0,1.0,1.0,S,STANDARD,2YEAR,HETS,11:43:23 AM,287.6,106.9,TNT_POST_NL,1.0,11,Morning,3,6.0,157.4,169.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,8:32:40 AM,48.5,188.3,EXTRA_AT_HOME,0.0,8,Morning,3,3.0,148.9,279.5
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,10:14:24 PM,34.6,112.6,TNT_POST_NL,0.0,22,Afternoon,2,2.0,148.9,169.7
3.0,1.0,2.0,M,STANDARD,1YEAR,HETS,11:21:07 AM,194.2,237.3,BPOST,0.5,11,Morning,2,6.0,157.4,178.7
4.0,2.0,2.0,S,STANDARD,6MONTH,HETS,8:19:46 PM,160.7,180.0,TNT_POST_NL,1.0,20,Afternoon,1,4.0,157.4,169.7
2.0,1.0,1.0,L,PACKSIZE,1YEAR,HETE,8:30:45 AM,155.3,300.7,TNT_POST_NL,1.0,8,Morning,2,4.0,196.05,169.7
1.0,1.0,,XL,PACKSIZE,6MONTH,MHET,10:32:13 PM,578.0,194.9,CC_LOG,0.0,22,Afternoon,1,1.0,148.9,170.45
1.0,1.0,,L,PACKSIZE,1YEAR,MHET,4:28:13 PM,73.1,191.2,TNT_POST_NL,0.0,16,Afternoon,2,2.0,148.9,169.7
2.0,1.0,1.0,L,PACKSIZE,2YEAR,HETE,9:20:14 AM,284.8,176.2,CHRONOPOSTAPI,1.0,9,Morning,3,6.0,196.05,186.5
5.0,2.0,3.0,L,PACKSIZE,1YEAR,HETE,8:35:30 AM,73.4,242.9,TNT_POST_NL,0.6666666666666666,8,Morning,2,10.0,196.05,169.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,9:47:51 AM,111.7,132.8,TNT_POST_NL,0.0,9,Morning,3,3.0,148.9,169.7
4.0,2.0,2.0,S,STANDARD,6MONTH,HETS,9:53:02 PM,21.6,209.4,BPOST,1.0,21,Afternoon,1,4.0,157.4,178.7
2.0,1.0,1.0,XL,STANDARD,1YEAR,VOLU,9:03:58 AM,264.9,207.4,TNT_POST_NL,1.0,9,Morning,2,4.0,266.4,169.7
1.0,1.0,,XL,STANDARD,6MONTH,MVOL,4:41:31 PM,51.2,51.1,CHRONOPOSTAPI,0.0,16,Afternoon,1,1.0,50.0,186.5
4.0,1.0,3.0,L,STANDARD,6MONTH,HETE,5:38:44 PM,1292.4,125.4,TNT_POST_NL,0.3333333333333333,17,Afternoon,1,4.0,196.05,169.7
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,7:11:13 PM,193.4,135.6,BPOST,0.5,19,Afternoon,2,6.0,157.4,178.7
5.0,2.0,3.0,S,STANDARD,1YEAR,HETS,8:13:05 AM,74.6,228.1,TNT_POST_NL,0.6666666666666666,8,Morning,2,10.0,157.4,169.7
1.0,1.0,,L,PACKSIZE,6MONTH,MHET,3:49:11 PM,121.7,160.0,TNT_POST_NL,0.0,15,Morning,1,1.0,148.9,169.7
4.0,2.0,2.0,M,STANDARD,2YEAR,VOLU,12:18:00 PM,92.0,196.1,TNT_POST_NL,1.0,12,Morning,3,12.0,266.4,169.7
9.0,4.0,5.0,S,STANDARD,3-5YEAR,HETS,7:25:01 PM,167.5,112.9,TNT_POST_NL,0.8,19,Afternoon,4,36.0,157.4,169.7
1.0,1.0,,XL,STANDARD,2YEAR,MVOL,4:26:30 PM,321.5,36.1,TNT_POST_NL,0.0,16,Afternoon,3,3.0,50.0,169.7
2.0,1.0,1.0,L,PACKSIZE,1YEAR,HETE,10:07:06 PM,675.9,238.3,TNT_POST_NL,1.0,22,Afternoon,2,4.0,196.05,169.7
1.0,1.0,,XL,STANDARD,1YEAR,MHET,12:09:44 PM,65.4,102.9,TNT_POST_NL,0.0,12,Morning,2,2.0,148.9,169.7
1.0,1.0,,XL,PACKSIZE,6MONTH,MHET,10:28:40 PM,610.5,192.5,BPOST,0.0,22,Afternoon,1,1.0,148.9,178.7
6.0,3.0,3.0,S,STANDARD,3-5YEAR,HETS,10:56:32 PM,785.7,161.9,TNT_POST_NL,1.0,22,Afternoon,4,24.0,157.4,169.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,9:28:49 AM,3.0,166.8,CC_LOG,0.0,9,Morning,3,3.0,148.9,170.45
4.0,1.0,3.0,L,PACKSIZE,1YEAR,HETE,9:39:44 AM,132.8,260.1,TNT_POST_NL,0.3333333333333333,9,Morning,2,8.0,196.05,169.7
1.0,1.0,,L,STANDARD,1YEAR,MHET,12:11:02 PM,154.4,151.4,TNT_POST_NL,0.0,12,Morning,2,2.0,148.9,169.7
4.0,2.0,2.0,S,STANDARD,6MONTH,HETS,1:22:07 PM,77.9,169.9,TNT_POST_NL,1.0,13,Morning,1,4.0,157.4,169.7
1.0,1.0,,L,STANDARD,6MONTH,MHET,3:49:31 PM,83.7,101.5,TNT_POST_NL,0.0,15,Morning,1,1.0,148.9,169.7
3.0,1.0,2.0,S,STANDARD,1YEAR,HETS,10:02:11 PM,21.0,142.5,TNT_POST_NL,0.5,22,Afternoon,2,6.0,157.4,169.7
1.0,1.0,,L,PACKSIZE,2YEAR,MHET,2:02:11 PM,67.8,165.4,TNT_POST_NL,0.0,14,Morning,3,3.0,148.9,169.7
2.0,2.0,,L,PACKSIZE,6MONTH,PB90,9:43:28 AM,2.4,255.6,CC_LOG,0.0,9,Morning,1,2.0,223.4,170.45
1.0,1.0,,L,STANDARD,1YEAR,MVOL,12:04:39 PM,201.5,40.7,BPOST,0.0,12,Morning,2,2.0,50.0,178.7
4.0,1.0,3.0,L,PACKSIZE,1YEAR,HETE,2:11:04 PM,117.7,138.5,DHL,0.3333333333333333,14,Morning,2,8.0,196.05,186.1
3.0,3.0,,XL,STANDARD,6MONTH,PBVO,10:56:07 AM,64.1,378.7,CHRONOPOSTAPI,0.0,10,Morning,1,3.0,257.1,186.5
6.0,2.0,4.0,L,STANDARD,2YEAR,HETE,9:18:14 AM,520.2,142.9,TNT_POST_NL,0.5,9,Morning,3,18.0,196.05,169.7
3.0,2.0,1.0,XL,STANDARD,6MONTH,VOLU,7:14:06 PM,156.2,245.8,TNT_POST_NL,2.0,19,Afternoon,1,3.0,266.4,169.7
